artist_id,artist_name,total_followers,genres,popularity
4RUeoFWpDZ3IxGR7LYPoYN,Angelina Cruz,40480,['acoustic opm'],28
7tKpXx21KVUOR6vvDs6xtg,I Belong to the Zoo,1808276,"['opm', 'pinoy indie']",55
7gZfnEnfiaHzxARJ2LeXrf,6ix9ine,6717868,"['emo rap', 'rap']",72
3v6Ji4uoWtKRkhuDUaxi9n,Dynoro,241213,"['edm', 'electro house', 'house', 'pop dance', 'tropical house']",66
7h4j9YTJJuAHzLCc3KCvYu,Kina Grannis,485631,"['acoustic pop', 'neo mellow', 'viral pop']",63
3QSQFmccmX81fWCUSPTS7y,Dean Lewis,2029942,"['australian pop', 'pop']",73
5Y8eJDj37KhaEeqbVO7Ag1,PRETTYMUCH,1188724,"['boy band', 'dance pop', 'pop', 'post-teen pop']",61
6MXu7TWZnmykwkXiRJeUMh,Imago,719728,"['opm', 'pinoy rock', 'pop rock']",47
3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,73473,['opm'],41
0Vw76uk7P8yVtTClWyOhac,HONNE,1388001,"['pop', 'uk pop']",66
5xuNBZoM7z1Vv8IQ6uM0p6,JoJo,2109997,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",63
4LcUpNlXFEleaLlelmkv2R,Kris Kross Amsterdam,168498,"['dutch house', 'dutch pop']",66
6auWB5YAlcKaHyrbTH66nd,No Rome,179927,['indietronica'],52
65XA3lk0aG9XejO8y37jjD,the bird and the bee,160510,"['indie pop', 'la indie']",44
1foL9hLC9M6U94dINtOYfb,Girls' Generation-Oh!GG,184874,"['k-pop', 'k-pop girl group']",41
2X97ZAqRKRMYFIDqtvGgGc,Silk City,77049,['edm'],58
4AVFqumd2ogHFlRbKIjp1t,Alesso,3813451,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",76
2NdeV5rLm47xAvogXrYhJX,Ciara,5672664,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",69
30DIeQNV9s1HEXyuCpGF4l,Khel Pangilinan,555493,['opm'],48
3MZsBdqDrRTJihTHQrO6Dq,Joji,5765641,"['alternative r&b', 'viral pop']",79
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,4327185,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",78
0n4a5imdLBN24fIrBWoqrv,Because,492250,"['opm', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap', 'tagalog rap']",59
0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,8751147,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",76
2kCcBybjl3SAtIcwdWpUe3,Lil Peep,9068750,"['emo rap', 'lgbtq+ hip hop']",81
0a4r2EnsevvHCukoJ1xFwJ,juan karlos,829059,"['opm', 'pinoy indie']",53
55Aa2cqylxrFIXC767Z865,Lil Wayne,12071566,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",86
5HIZU0JzM0AgfItVOm4E08,This Band,1566002,['opm'],49
5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,4563959,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']",71
2TwRMSibtKhC7ZGypSl1el,Drei Rana,32483,['acoustic opm'],26
6sEgMZsruguWlnwVdiz4IX,Midnight Meetings,17124,['pinoy indie'],26
3bsQY9pFWVzUMxlSgGQuBn,Patch Quiwa,327446,['opm'],44
4q3ewBCX7sLwd24euuV69X,Bad Bunny,48644058,"['latin', 'reggaeton', 'trap latino']",100
46SHBwWsqBkxI7EeeBEQG7,Kodak Black,8132188,"['florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap']",82
4npEfmQ6YuiwW1GpUmaq3F,Ava Max,5258656,"['dance pop', 'pop']",81
5Z1CCuBsyhEHngq3U5IraY,Westlife,2889287,"['boy band', 'dance pop', 'europop']",68
2auC28zjQyVTsiZKNgPRGs,RM,9589343,['k-rap'],64
2cWZOOzeOm4WmBJRnD5R7I,Normani,1923653,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",69
1dfeR4HaWDbWqFHLkxsg1d,Queen,41404531,"['classic rock', 'glam rock', 'rock']",83
5r1tUTxVSgvBHnoDuDODPH,IZ*ONE,1395595,"['k-pop', 'k-pop girl group']",62
5CY0QKsbUBpQJIE2yycsYi,Lil Eddie,24111,[],46
4gOc8TsQed9eqnqJct2c5v,K/DA,1601591,['k-pop girl group'],65
3HqSLMAZ3g3d5poNaI7GOU,IU,6980959,['k-pop'],72
250b0Wlc5Vk0CoUsaCY84M,JENNIE,2375954,['k-pop'],60
042sjIstxjQz7xhDkEayIE,Lavaado,10067,[],23
20sxb77xiYeusSH8cVdatc,Meek Mill,6163233,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",76
2JI8ViuZDBybY6Xd9ujUrb,Reese Lansangan,146571,"['opm', 'pinoy indie']",44
3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,963317,"['dance pop', 'pop']",75
3KovZIDNYgQY8chiNZo2ZF,Just Hush,305858,"['opm', 'pinoy r&b', 'pinoy trap']",51
4STHEaNw4mPZ2tzheohgXB,Paul McCartney,3996185,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",69
49e4v89VmlDcFCMyDv9wQ9,Dean Martin,1304927,"['adult standards', 'easy listening', 'lounge']",65
0qSX3s5pJnAlSsgsCne8Cz,Brett Eldredge,1376562,"['adult standards', 'contemporary country', 'country', 'country road', 'modern country rock']",62
4x1nvY2FN8jxqAFA0DA02H,John Lennon,4873410,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock']",68
7CyeXFnOrfC1N6z4naIpgo,The Ronettes,207785,"['adult standards', 'brill building pop', 'classic girl group', 'soul']",56
5v8jlSmAQfrkTjAlpUfWtu,Perry Como,402540,"['adult standards', 'brill building pop', 'easy listening', 'lounge']",55
0MHgLfmQdutffmvWe5XBTN,Burl Ives,70432,"['adult standards', 'american folk revival', 'lounge']",40
77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,1798215,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",69
1x9aBTOQP8VjLBgKVm81K6,Nef Medina,955,['opm'],31
7K78lVZ8XzkjfRSI7570FF,José Feliciano,284557,"['latin pop', 'puerto rican pop']",61
2lolQgalUvZDfp5vvVtTYV,Tony Bennett,730045,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",61
4ivXbUYuZslF08Ca5EuJGc,Kithara,9786,['opm'],23
5KEG7G8LDYlHgFDqZyEEs2,Chris Rea,791860,"['album rock', 'art rock', 'blues rock', 'classic rock', 'mellow gold', 'soft rock', 'sophisti-pop']",57
43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,6592981,"['adult standards', 'rock-and-roll', 'rockabilly']",75
3rXT3DX9OeNMfH8Thivxrk,Tres Hermanas,9195,['acoustic opm'],30
3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,4808510,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter', 'soft rock']",74
4RVnAU35WRWra6OZ3CbbMA,Kylie Minogue,1503272,"['australian dance', 'australian pop', 'dance pop', 'electropop', 'eurodance', 'europop', 'new wave pop', 'pop']",68
4QvYFzlTFZFg2904xx8gOu,Ariel Rivera,303190,"['classic opm', 'opm']",46
1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,6936168,"['dance pop', 'pop', 'post-teen pop']",77
7or90S16MNx8VogdeOqlKq,Cocoy Claravall,2352,['pinoy singer-songwriter'],15
7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,5629310,"['adult standards', 'funk', 'indie r&b', 'motown', 'quiet storm', 'soul']",74
0hItVPjwJLVZrFqOyIsxPf,Judy Garland,206599,"['adult standards', 'hollywood', 'lounge', 'torch song', 'vocal jazz']",48
0wi4yTYlGtEnbGo4ltZTib,Shakin' Stevens,113140,"['classic uk pop', 'europop', 'new wave pop', 'rock-and-roll', 'rockabilly']",50
293zczrfYafIItmnmM3coR,Chuck Berry,1600939,"['blues rock', 'classic rock', 'rock', 'rock-and-roll', 'rockabilly']",63
0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,787822,"['opm', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",54
72nLe76yBFSlP6VBzME358,SHAUN,319517,['k-pop'],61
3KwmxIhSe9UTSEF37kwngR,SHAED,151613,"['electropop', 'pop']",60
0iqkVK6sTXi7DZWWOeKy8Q,PDL,120419,"['pinoy hip hop', 'pinoy r&b']",50
5KnoVkIUGmK0PiDKMjz2LM,Feder,189534,"['new french touch', 'tropical house']",59
7F9FobwEoTXZRdi1MAUFjX,Alex Gonzaga,56334,['brazilian gospel'],30
6ioOEWNNGK40H8xrGj6XPW,XYLØ,304539,"['alt z', 'electropop', 'indie electropop', 'indie poptimism', 'la pop', 'pop', 'vapor soul']",53
01pKrlgPJhm5dB4lneYAqS,Sigma,291608,"['dance pop', 'dancefloor dnb', 'drum and bass', 'house', 'pop dance', 'tropical house', 'uk dance']",61
1z7b1Pr1rSlvWRzsW3HOrS,Russ,4411296,"['hawaiian hip hop', 'rap']",77
4utLUGcTvOJFr6aqIJtYWV,Skylar Grey,525503,['piano rock'],68
31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,6517433,"['melodic rap', 'rap', 'trap']",81
3hteYQFiMFbJY7wS0xDymP,Gesaffelstein,446203,"['dark clubbing', 'destroy techno']",70
0cGUm45nv7Z6M6qdXYQGTX,Kehlani,5830187,"['alternative r&b', 'dance pop', 'pop', 'pop rap', 'r&b']",77
4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,9548199,"['pop', 'uk pop']",77
4sTQVOfp9vEMCemLw50sbu,Galantis,3228873,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",75
2uhjpR62cyl0U8HD38yFQ8,JM De Guzman,124176,['opm'],38
2KC9Qb60EaY0kW4eH68vr3,ITZY,4181786,['k-pop girl group'],72
5e4Dhzv426EvQe3aDb64jL,Shania Twain,2534699,"['canadian country', 'canadian pop', 'country', 'country dawn', 'dance pop']",71
6Ad91Jof8Niiw0lGLLi3NW,YUNGBLUD,1994376,"['british indie rock', 'modern rock', 'pop', 'rock']",71
,Armi Millare,11830,['pinoy singer-songwriter'],29
,Paolo Sandejas,12451,"['opm', 'pinoy indie']",42
,Billy Crawford,14327,"['opm', 'pinoy r&b']",34
,Mabel,1599053,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",71
,Jonas Brothers,6240327,"['boy band', 'dance pop', 'pop', 'post-teen pop']",75
,TOMORROW X TOGETHER,6293448,"['k-pop', 'k-pop boy group']",79
,Sofía Reyes,2440054,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'reggaeton']",71
5qa31A9HySw3T7MKWI9bGg,FLETCHER,607924,"['alt z', 'dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop', 'social media pop']",66
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,657881,"['contemporary country', 'country', 'texas country']",73
1UvsiRB2EarPibq6XRl9Sv,Pricetagg,96526,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",48
7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,4004657,"['bedroom pop', 'pop']",78
7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,10900438,"['lgbtq+ hip hop', 'pop']",83
57RB9qdhVRreynzLJ5tPkD,Avery,92,[],0
3ZZzT0naD25RhY2uZvIKkJ,EVERGLOW,1482553,"['k-pop', 'k-pop girl group']",62
3nlHsNqwCSvT988ZfSW1Yh,Ronan Keating,857335,"['dance pop', 'europop', 'soft rock']",62
4HPuFCMUiNcV4f3ew0flbZ,Alisson Shore,222019,"['opm', 'pinoy r&b']",55
6USv9qhCn6zfxlBQIYJ9qs,Dominic Fike,921154,"['alternative pop rock', 'pop']",73
70ljCILl0aVXitf3K39YvT,Join The Club,268545,"['opm', 'pinoy indie', 'pinoy rock']",46
56oDRnqbIiwx4mymNEv7dS,Lizzo,4621898,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']",79
6vCnF48qqPHgVMBEvcbgkU,CLR,124506,"['pinoy alternative rap', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap', 'tagalog rap']",51
6gcteR920pLEynlHzjSRYd,Kiyo,454463,"['opm', 'pinoy hip hop', 'tagalog rap']",57
5DuzBeOgFwViFcv00Q5PFb,WINNER,2306381,"['k-pop', 'k-pop boy group']",57
2UeuiDT17tm6ljs9D4bSMX,Agsunta,530210,"['opm', 'pinoy rock']",50
4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",8779807,"['hip hop', 'rap']",85
24CgJHK6T7C5OmUbiLLMjJ,Luh Kel,940676,"['pop r&b', 'st louis rap']",60
0C8kbAJOGo7CHx8jDTyTfR,Mena Massoud,17184,"['hollywood', 'show tunes']",49
2Zi3RrdQqk63Xj0914STkS,Naomi Scott,322070,"['hollywood', 'vapor pop']",61
5sy77gt4bfsLcSQ8GIe4ZZ,Alan Menken,96788,"['broadway', 'disney', 'hollywood', 'movie tunes', 'orchestral soundtrack', 'show tunes']",59
50co4Is1HCEo8bhOyUWKpn,Young Thug,7220165,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",85
7cVZApDoQZpS447nHTsNqu,LeeHi,1337045,['k-pop'],66
41qil2VaGbD194gaEcmmyx,Will Smith,832281,"['hip hop', 'pop rap']",66
7zYj9S9SdIunYCfSm7vzAR,JEON SOMI,1453659,['k-pop'],63
4rTv3Ejc7hKMtmoBOK1B4T,Ali Gatie,1901883,"['canadian hip hop', 'pop']",71
2Xr7M6vawpp6zwKOMU7iBU,Reneé Dominique,101441,['pinoy indie'],47
1dpv0XBdgUa5z4vzn7ahIz,Donnalyn,266379,"['opm', 'tagalog rap']",41
14scxEoUN7Dcx1m4EQ7oHe,Ashley O,58557,[],43
7oEWmZ9dKlAVxTgmjUbYr4,J Boog,251959,"['jawaiian', 'kaneka', 'pacific islands pop']",57
3yzRiNMZdTsSUgplcyYZ4i,Blanco Brown,131195,"['black americana', 'country rap']",60
2OYCiru0FZMaAXWn6eL7MA,VVS Collective,27014,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",37
0YrWkiT8pKvEu71t5Yllj7,Arvey,42676,['pinoy hip hop'],37
71hhKLR9oCOsHLdRIoQ5OU,King Badger,157733,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",44
0HS00NN7MAfF59aJnfcxSO,Stephanie Poetri,509506,['indonesian pop'],56
6USMTwO0MNDnKte5a5h0xx,Y2K,281087,['pop rap'],63
1d8sE3eKAsuUHShVmIwK6d,Psychedelic Boyz,44139,"['pinoy alternative rap', 'pinoy hip hop', 'pinoy trap', 'tagalog rap']",31
4qIVPF0s71ZYW3qzhu5GkF,Kina,718443,['sad lo-fi'],68
4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,5127933,"['melodic rap', 'pluggnb', 'rap']",78
117XFtbZPnCI1EYKjYZWJc,Skusta Clee,1317915,"['opm', 'pinoy hip hop', 'tagalog rap']",63
2NjfBq1NflQcKSeiDooVjY,Tones And I,2960618,"['australian pop', 'pop']",72
181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,6565665,"['dance pop', 'houston rap', 'pop', 'trap queen']",81
1juIpte4oHJ5ngVLPTUPuJ,Justin Vasquez,189583,"['opm', 'pinoy r&b']",45
1vcXQE9gZOF9PCAtdtT51L,Geo Ong,321602,"['pinoy alternative rap', 'pinoy hip hop', 'tagalog rap']",39
6C4irZ60X8G7UimMRQiCcg,X1,348732,['k-pop'],40
3g7vYcdDXnqnDKYFwqXBJP,SB19,491266,"['opm', 'pinoy idol pop']",57
28B54RKpJrEmDoGSTjsfY6,Magnus Haven,400103,['opm'],49
7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,2631430,"['contemporary country', 'country', 'pop']",72
5BHFSMEjfLVx1JwRWjAOsE,SuperM,1964186,['k-pop'],55
6ZdzYE3CEgY0Umgi3Dsgv8,Michael Dutchi Libranda,243118,['opm'],40
4ofCBoyEiGSePFAG500xev,Regard,184119,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'slap house', 'tropical house']",72
3lFMRWaEWZlfXdBig97kks,Nik Makino,277201,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",52
0vRvGUQVUjytro0xpb26bs,Arizona Zervas,672349,"['pop rap', 'rhode island rap', 'social media pop']",67
7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,6865768,"['emo', 'pop punk']",77
4jpsw9CQS439N0B7SecMgf,Ant Saunders,84770,"['chill r&b', 'pop']",53
66W9LaWS0DPdL7Sz8iYGYe,JP Saxe,348490,"['alt z', 'canadian contemporary r&b', 'pop']",68
7xX15v6ahAkcT14kHfB9wB,True Damage,108735,['k-rap'],48
73Np75Wv2tju61Eo9Zw4IR,Idina Menzel,389065,"['hollywood', 'show tunes']",68
7vwlQ7XElRyPMJQGUXBz4O,Tatak Pinoy All-Stars,9796,[],27
1SrWbIDP84JcSDr0oTBAQw,Matthaios,859938,"['opm', 'pinoy hip hop', 'tagalog rap']",53
7KkqUt65v6LMtR369OQ6FB,Jonathan Groff,97560,"['hollywood', 'show tunes']",63
2kHxkdiKCSnHMkhIgFBZaI,Kristen Bell,75299,"['disney', 'hollywood']",63
4dSQICBjdUIp5iK6RRU2bY,Josh Gad,27007,"['hollywood', 'movie tunes', 'show tunes']",60
3MyB0MyKec3Jq0AH2llk7v,Evan Rachel Wood,22755,['hollywood'],57
70kkdajctXSbqSMJbQO424,Kacey Musgraves,1131206,"['contemporary country', 'country dawn', 'pop', 'texas country']",70
2SrSdSvpminqmStGELCSNd,Stormzy,2490074,"['grime', 'uk hip hop']",72
7uaIm6Pw7xplS8Dy06V6pT,Trevor Daniel,699214,"['alternative r&b', 'melodic rap', 'pop', 'pop rap']",67
4sEykiNSzZbkFkNXTb1bVd,Hotdog,49053,"['classic opm', 'manila sound', 'opm']",40
1vVHevk2PD45epYnDi9CCc,Jack Stauber,1258809,['pittsburgh indie'],62
51Blml2LZPmy7TTiAg47vQ,U2,9758877,"['irish rock', 'permanent wave', 'rock']",76
6gbGGM0E8Q1hE511psqxL0,Ray J,711877,"['pop rap', 'r&b', 'urban contemporary']",55
391oLRVmoTkumiN79HkTWu,Darlene Love,44488,"['adult standards', 'brill building pop', 'lounge']",39
0XATRDCYuuGhk0oE7C0o5G,MAMAMOO,5455128,"['k-pop', 'k-pop girl group']",65
790FomKkXshlbRYZFtlgla,KAROL G,24673930,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']",87
757aE44tKEUQEqRuT6GnEB,Roddy Ricch,7927624,"['melodic rap', 'rap', 'trap']",80
4r63FhuTkUYltbVAg5TQnk,DaBaby,9632942,"['north carolina hip hop', 'rap', 'trap']",84
4Gso3d4CscCijv0lmajZWs,Don Toliver,2146173,"['pop', 'rap', 'trap']",80
5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,18851740,"['dance pop', 'pop']",89
4vxaQs6vK54nK89J1VtLex,PUBLIC,184711,['indie rockism'],61
4LLpKhyESsyAXpc4laK94U,Mac Miller,7524565,"['hip hop', 'pittsburgh rap', 'rap']",83
1Bl6wpkWCQ4KVgnASpvzzA,BROCKHAMPTON,1984822,"['boy band', 'hip hop', 'rap']",69
2kxP07DLgs4xlWz8YHlvfh,NIKI,1524617,"['indonesian r&b', 'pop']",72
1LZEQNv7sE11VDY3SdxQeN,Bee Gees,5678991,"['disco', 'mellow gold', 'soft rock']",75
3gz6bSc7rsT9g4cB7r4xac,Young Vito,587,[],1
2EGJbNf0Hva2C2N6hvhMXD,Soulstice,58710,"['pinoy hip hop', 'tagalog rap']",36
4XpUIb8uuNlIWVKmgKZXC0,ZICO,1177952,"['k-pop', 'k-rap', 'korean r&b']",59
6Rx1JKzBrSzoKQtmbVmBnM,Hayley Williams,529935,"['art pop', 'indie pop']",64
137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,10567540,"['dance pop', 'hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",82
4ETSs924pXMzjIeD6E9b4u,Surfaces,835075,"['bedroom soul', 'pop']",72
060TqET6tyyfAQLXDyIDD8,Raf Davis,40482,"['pinoy hip hop', 'pinoy trap']",46
4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,3112703,"['mellow gold', 'soft rock']",67
6bmlMHgSheBauioMgKv2tn,Powfu,1065572,['sad rap'],72
3PDFGpPl4ienSn5Vwisfrh,Flow G,700305,"['pinoy hip hop', 'pinoy r&b', 'tagalog rap']",63
7dxr6AabRWhsfYRyVJlErK,MC Einstein,69796,"['pinoy hip hop', 'tagalog rap']",50
0Cp8WN4V8Tu4QJQwCN5Md4,BENEE,702769,"['alt z', 'nz pop', 'pop']",67
3JsHnjpbhX4SnySpvpa9DK,V,7606309,"['j-division', 'korean ost']",68
2Q9c6ETFOkDDTy53U7DIgr,Maximillian,497427,['gen z singer-songwriter'],58
74cb3MG0x0BOnYNW1uXYnM,Hillsong UNITED,3402874,"['ccm', 'christian alternative rock', 'christian music', 'worship']",69
4tw2Lmn9tTPUv7Gy7mVPI4,Kenny Rogers,2038919,"['adult standards', 'classic country pop', 'country', 'mellow gold', 'nashville sound', 'soft rock']",67
0H39MdGGX6dbnnQPt6NQkZ,SAINt JHN,858447,"['melodic rap', 'pop rap', 'rap', 'slap house', 'trap']",71
1Do4bSzfUl0KWL9r1fITu0,Yoon Mirae,277221,"['k-pop', 'korean ost', 'korean pop', 'korean r&b']",53
6dhfy4ByARPJdPtMyrUYJK,Yerin Baek,468144,"['k-pop', 'korean pop']",57
,MEDUZA,525271,"['edm', 'pop', 'pop dance', 'pop house', 'tropical house']",73
,Jr Crown,101150,"['opm', 'pinoy hip hop', 'tagalog rap']",51
,Emman,240696,"['pinoy hip hop', 'tagalog rap']",45
,PARTYNEXTDOOR,3823719,"['pop', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap', 'urban contemporary']",75
,Surf Mesa,148381,['tropical house'],64
3O5HD95HTEPgoPFOjAb7yV,DripReport,97595,['viral rap'],55
2TJHmhbmT7L3gw2NKyDTHh,Manu Pilas,33537,[],52
2AfmfGFbe0A0WsTYm0SDTx,(G)I-DLE,3522427,"['k-pop', 'k-pop girl group']",73
6eJqAWJdd8JhAN1pQGie4r,Casting Crowns,1635401,"['ccm', 'christian alternative rock', 'christian music', 'worship']",63
6L1XC7NrmgWRlwAeLJvVtA,Sam Fischer,172327,"['australian pop', 'dance pop', 'pop', 'tropical house', 'uk pop']",67
6nfDaffa50mKtEOwR8g4df,GOT7,5889562,"['k-pop', 'k-pop boy group']",63
3ybZTNrlK0QhL4rBxfLHOc,Gaho,293971,"['k-pop', 'korean pop']",55
2PaZWGu5T5nHjY2xxAkFsT,THE SCOTTS,182384,[],58
59IohbmVWokN339BcxYt1S,Danzz,197,[],2
63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,13834215,"['alt z', 'electropop', 'pop']",79
3qNVuliS40BLgXGxhdBdqu,TAEYEON,2458274,['k-pop'],69
19POcrtA9EM2Bvlgf19VPu,Brian Pepito,1258,"['bisaya rap', 'vispop']",38
1IFBgp2dkXquUYSNEY6hK7,Soulthrll,12822,"['bisaya rap', 'pinoy hip hop', 'pinoy trap', 'tagalog rap', 'vispop']",42
27CDb3SwK4OdTI0YrGR9vH,Tanya Manalang,1423,[],33
5TnQc2N1iKlFjYD7CPGvFc,DAY6,2780696,"['k-pop', 'k-pop boy group']",64
4YXNoMVTHRt01jYaKXTumJ,Raiden,53435,['korean electronic'],53
76BiSFOr2qBMR7TtLxOG5o,Gian Magdangal,808,[],27
5RmQ8k4l3HZ8JoPb4mNsML,Agust D,8610799,['k-rap'],66
7f4ignuCJhLXfZ9giKT7rH,NCT 127,5328333,"['k-pop', 'k-pop boy group']",69
1XLWox9w1Yvbodui0SRhUQ,StaySolidRocky,158185,['melodic rap'],60
6kyw9sh7ryjy1GQdPYH3Yd,Juan Caoile,64616,"['pinoy hip hop', 'tagalog rap']",43
52gTrzyF0DyfkFl1DQz9Oq,Music Hero,99504,['opm'],48
6sFHvCyqklnJpXC9Nh1aag,Alexander 23,288522,"['alt z', 'pop']",64
4ufh0WuMZh6y4Dmdnklvdl,BAEKHYUN,2430919,['k-pop'],63
0imE3buPhAowREqCrr4CYe,Peach Tree Rascals,197665,"['alternative r&b', 'pop']",60
7uDdl5V5AETSFY7K3muu22,Arthur Nery,1520869,['opm'],69
19vSzy8s8Vc04MWTqExkLN,Ajay Stephens,15411,[],32
1slszTGbkp1uNnI6G5uD0X,BANG YE DAM,157260,[],43
56mfhUDKa1vec6rSLZV5Eg,Jawsh 685,105760,['nz pop'],65
7vPGzgDg3qGUY5bWtrO3K4,Conkarah,70488,['jawaiian'],53
3f0X043zSojego7Qn4Yi6U,Ace Banzuelo,32225,"['opm', 'pinoy indie', 'pinoy r&b']",49
0u6GtibW46tFX7koQ6uNJZ,Topic,175482,"['dance pop', 'edm', 'electro house', 'german dance', 'pop dance', 'pop edm', 'tropical house']",75
7Dhd8nNMvFdye1R3Y8wE6C,Lil Vinceyy,8541,"['pinoy hip hop', 'tagalog rap']",34
7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN,6819448,"['k-pop', 'k-pop boy group']",75
2dIgFjalVxs4ThymZ67YCE,Stray Kids,8050044,"['k-pop', 'k-pop boy group']",80
7bmYpVgQub656uNTu6qGNQ,Hwa Sa,2980198,"['k-pop', 'korean mask singer']",62
3JDG63cSaK3xgDnB2H55Xp,Audrey Mika,168351,[],58
2M4mQMnLHQQXsFsRmTTqsR,Jana Garcia,929,['pinoy singer-songwriter'],27
0NIPkIjTV8mB795yEIiPYL,Wallows,2322591,"['indie pop', 'modern rock', 'pop']",72
6bwp9ObI8FWvMPCIWVBmhl,Red Velvet - IRENE & SEULGI,629254,['k-pop'],53
36cIRruPdUPW82OmPWVUQ7,Michael Bars,3163,[],21
6741jcSlgsv0M3B4ruIPS5,EXO-SC,1079472,"['k-pop', 'k-pop boy group']",46
2JbE7jUIGtpXSzytnyMg6U,Curtis Waters,77009,[],55
5ENj57ble0bsG2s6C0vVkc,Alessandra De Rossi,1896,[],30
2IDLDx25HU1nQMKde4n61a,Rich Brian,2011723,['indonesian hip hop'],71
5GoU6Zkbt3w10nTYq6vBQh,Twenty-Nine Eleven,13559,[],23
2LIk90788K0zvyj2JJVwkJ,Jack Harlow,2121736,"['deep underground hip hop', 'kentucky hip hop', 'rap']",88
4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,5585689,"['bedroom pop', 'pop']",79
3KonOYiLsU53m4yT7gNotP,TREASURE,1719506,['k-pop'],71
4BBN286rBKyCWsSPq2cxYO,Sam Kim,386749,"['chill r&b', 'k-pop', 'korean pop', 'korean r&b']",61
1KP6TWI40m7p3QBTU6u2xo,BØRNS,1086640,"['modern rock', 'pop']",67
6iWghHqk07KYuZWB21Ff4i,Jem Macatuno,15353,['pinoy singer-songwriter'],42
4slXciON4jYY6mqE9LjSFx,Bandang Lapis,266016,['opm'],53
45dkTj5sMRSjrmBSBeiHym,Tate McRae,2759749,['pop'],80
6fWVd57NKTalqvmjRd2t8Z,24kGoldn,1700836,"['cali rap', 'pop rap']",76
